Timestamp,ITB_VAV_A42_W3338_01_FLW_AV_TL,ITB_VAV_A42_W3338_01_RT_AV_TL,ITB_VAV_A42_W3338_01_CO2_TL
2024-03-28 21:30:00,83.1136169,21.7406406,515.744934
2024-03-28 21:45:00,83.1484451,21.7201443,417.576416
2024-03-28 22:00:00,82.7790604,21.6155491,462.997681
2024-03-28 22:15:00,82.7790604,21.7406406,397.469513
2024-03-28 22:30:00,82.7790604,21.8657169,497.17395
2024-03-28 22:45:00,82.7790604,21.8962307,509.954498
2024-03-28 23:00:00,82.7790604,21.9907932,501.688416
2024-03-28 23:15:00,82.7790604,21.9907932,510.860931
2024-03-28 23:30:00,82.7790604,21.9907932,524.722473
2024-03-28 23:45:00,82.7790604,21.9907932,470.798157
2024-03-29 00:00:00,82.7790604,22.1158695,546.025757
2024-03-29 00:15:00,82.7790604,22.1158695,460.546356
2024-03-29 00:30:00,82.7790604,21.9282475,413.669189
2024-03-29 00:45:00,82.7790604,21.8031712,396.575195
2024-03-29 01:00:00,82.7790604,21.6780949,390.714386
2024-03-29 01:15:00,82.7790604,21.6780949,392.496155
2024-03-29 01:30:00,82.7790604,21.6155491,394.845062
2024-03-29 01:45:00,82.7790604,21.6155491,389.759216
2024-03-29 02:00:00,82.7790604,21.5530186,389.737579
2024-03-29 02:15:00,82.7790604,21.5530186,379.979034
2024-03-29 02:30:00,82.7790604,21.4904881,389.531372
2024-03-29 02:45:00,82.7790604,21.4904881,378.015961
2024-03-29 03:00:00,82.7790604,21.427927,380.946381
2024-03-29 03:15:00,82.7790604,21.427927,378.992767
2024-03-29 03:30:00,82.7790604,21.4115353,379.969574
2024-03-29 03:45:00,82.7790604,21.3653965,376.550781
2024-03-29 04:00:00,82.7790604,21.3653965,372.643555
2024-03-29 04:15:00,82.7790604,21.302866,376.550781
2024-03-29 04:30:00,82.7790604,21.302866,372.643555
2024-03-29 04:45:00,82.7790604,21.302866,380.911163
2024-03-29 05:00:00,82.7790604,21.302866,376.290955
2024-03-29 05:15:00,82.7790604,21.2403202,373.620361
2024-03-29 05:30:00,82.7790604,21.1777744,387.246979
2024-03-29 05:45:00,82.7790604,21.0526981,383.87677
2024-03-29 06:00:00,82.7790604,20.8650761,378.915466
2024-03-29 06:15:00,82.7790604,20.8650761,388.760773
2024-03-29 06:30:00,82.7790604,20.8650761,390.714386
2024-03-29 06:45:00,82.7790604,20.8650761,385.830383
2024-03-29 07:00:00,82.7790604,20.9276218,421.972046
2024-03-29 07:15:00,684.510498,21.0526981,413.669189
2024-03-29 07:30:00,752.264954,21.427927,416.999695
2024-03-29 07:45:00,759.075867,21.4904881,396.575195
2024-03-29 08:00:00,764.59729,21.7406406,405.437561
2024-03-29 08:15:00,772.696289,21.7406406,401.000336
2024-03-29 08:30:00,770.109985,21.8031712,400.782867
2024-03-29 08:45:00,771.188293,21.8657169,397.551971
2024-03-29 09:00:00,741.908936,21.9282475,412.857147
2024-03-29 09:15:00,753.058044,21.9907932,408.785187
2024-03-29 09:30:00,759.908691,21.9907932,403.901184
2024-03-29 09:45:00,757.127563,22.053339,399.017181
2024-03-29 10:00:00,748.439148,22.1158695,386.80719
2024-03-29 10:15:00,765.390503,22.2409611,395.598389
2024-03-29 10:30:00,574.714905,22.3034916,413.464355
2024-03-29 10:45:00,210.026413,22.4285679,401.947601
2024-03-29 11:00:00,162.980698,22.4285679,410.097626
2024-03-29 11:15:00,161.878433,22.4911137,419.080688
2024-03-29 11:30:00,152.291336,22.4285679,441.037231
2024-03-29 11:45:00,154.011261,22.3660374,492.79007
2024-03-29 12:00:00,291.382141,22.3034916,459.618256
2024-03-29 12:15:00,397.706024,22.1784153,410.7388
2024-03-29 12:30:00,401.539185,22.1158695,567.026978
2024-03-29 12:45:00,401.410522,22.1784153,502.558075
2024-03-29 13:00:00,384.002563,22.1158695,411.715607
2024-03-29 13:15:00,401.716034,21.9907932,473.742493
2024-03-29 13:30:00,390.970032,21.9907932,467.881683
2024-03-29 13:45:00,401.345398,22.1784153,433.693634
2024-03-29 14:00:00,404.368958,22.1158695,408.785187
2024-03-29 14:15:00,389.239807,22.053339,522.582581
2024-03-29 14:30:00,394.606018,22.053339,651.974365
2024-03-29 14:45:00,398.070282,21.9907932,548.085693
2024-03-29 15:00:00,395.435364,21.8657169,531.862122
2024-03-29 15:15:00,250.5056,21.7406406,466.904877
2024-03-29 15:30:00,179.561218,21.8031712,439.554443
2024-03-29 15:45:00,170.277344,21.8657169,468.85849
2024-03-29 16:00:00,166.943344,21.8525982,415.622803
2024-03-29 16:15:00,154.413361,21.7406406,407.808411
2024-03-29 16:30:00,161.637726,21.7406406,483.998871
2024-03-29 16:45:00,157.298447,21.7406406,453.718048
2024-03-29 17:00:00,154.546677,21.7406406,432.716858
2024-03-29 17:15:00,152.390686,21.6780949,430.763245
2024-03-29 17:30:00,155.624084,21.7406406,431.75766
2024-03-29 17:45:00,154.498062,21.8657169,467.160919
2024-03-29 18:00:00,152.087326,21.9907932,463.02652
2024-03-29 18:15:00,82.7790604,22.4911137,460.555634
2024-03-29 18:30:00,82.7790604,22.61619,450.787628
2024-03-29 18:45:00,82.7790604,22.61619,435.578522
2024-03-29 19:00:00,82.7790604,22.5536594,449.80191
2024-03-29 19:15:00,83.1044388,22.4911137,477.649689
2024-03-29 19:30:00,86.3790588,22.4285679,447.857239
2024-03-29 19:45:00,85.4007339,22.3660374,466.904877
2024-03-29 20:00:00,89.733902,22.3660374,528.931763
2024-03-29 20:15:00,89.7660751,22.4911137,488.492157
2024-03-29 20:30:00,90.3888092,22.4911137,495.72049
2024-03-29 20:45:00,87.3924179,22.436964,504.023315
2024-03-29 21:00:00,87.3889618,22.3660374,520.605896
2024-03-29 21:15:00,87.7126083,22.3034916,523.129822
2024-03-29 21:30:00,89.2483444,22.3660374,555.777283
2024-03-29 21:45:00,90.0058212,22.4285679,540.722107
2024-03-29 22:00:00,90.0191498,22.2409611,553.84021
2024-03-29 22:15:00,82.7790604,22.3660374,403.901184
2024-03-29 22:30:00,82.7790604,22.4911137,450.787628
2024-03-29 22:45:00,83.185585,22.5536594,462.997681
2024-03-29 23:00:00,86.0492401,22.5536594,453.718048
2024-03-29 23:15:00,82.7790604,22.57617,414.098999
2024-03-29 23:30:00,85.5843887,22.4911137,484.975677
2024-03-29 23:45:00,83.0692139,22.4285679,416.142487
2024-03-30 00:00:00,82.7790604,22.3660374,427.832825
2024-03-30 00:15:00,87.7854538,22.3660374,414.193604
2024-03-30 00:30:00,85.8248215,22.3660374,421.95285
2024-03-30 00:45:00,88.8325119,22.2409611,424.355225
2024-03-30 01:00:00,85.3287582,22.1158695,420.370087
2024-03-30 01:15:00,85.3251648,22.053339,426.856049
2024-03-30 01:30:00,84.2014542,22.053339,432.716858
2024-03-30 01:45:00,84.29673,22.053339,427.878967
2024-03-30 02:00:00,84.4349976,21.9282475,434.670441
2024-03-30 02:15:00,83.4923477,21.9282475,443.950043
2024-03-30 02:30:00,82.7790604,21.8031712,446.880432
2024-03-30 02:45:00,87.2146225,21.8031712,443.464874
2024-03-30 03:00:00,83.4472122,21.7406406,432.716858
2024-03-30 03:15:00,83.9001007,21.7406406,431.997803
2024-03-30 03:30:00,86.8952637,21.7406406,433.693634
2024-03-30 03:45:00,82.7790604,21.6780949,444.720612
2024-03-30 04:00:00,82.7790604,21.6780949,430.763245
2024-03-30 04:15:00,82.7790604,21.5530186,433.693634
2024-03-30 04:30:00,82.7790604,21.5530186,436.624054
2024-03-30 04:45:00,82.7790604,21.4904881,422.948822
2024-03-30 05:00:00,82.7790604,21.4904881,427.832825
2024-03-30 05:15:00,82.7790604,21.427927,416.599609
2024-03-30 05:30:00,83.029068,21.3653965,422.948822
2024-03-30 05:45:00,82.7790604,21.1152439,422.948822
2024-03-30 06:00:00,82.7790604,21.1152439,420.995239
2024-03-30 06:15:00,82.7790604,20.9276218,423.925629
2024-03-30 06:30:00,82.7790604,20.9276218,435.647247
2024-03-30 06:45:00,82.7790604,20.9276218,435.372284
2024-03-30 07:00:00,82.7790604,20.9276218,430.81015
2024-03-30 07:15:00,698.609375,20.9901676,444.908356
2024-03-30 07:30:00,761.594238,21.427927,441.996429
2024-03-30 07:45:00,787.491394,21.7406406,432.736938
2024-03-30 08:00:00,753.668396,21.8657169,446.880432
2024-03-30 08:15:00,760.737244,21.9907932,456.648438
2024-03-30 08:30:00,760.526306,22.1158695,473.742493
2024-03-30 08:45:00,717.557434,22.2573528,466.904877
2024-03-30 09:00:00,580.59613,22.3034916,459.578857
2024-03-30 09:15:00,278.803894,22.4285679,474.719269
2024-03-30 09:30:00,151.640961,22.4285679,483.998871
2024-03-30 09:45:00,157.43895,22.4911137,466.016022
2024-03-30 10:00:00,150.889725,22.3660374,486.625732
2024-03-30 10:15:00,165.117325,22.1784153,480.539734
2024-03-30 10:30:00,156.283051,22.1158695,461.562012
2024-03-30 10:45:00,158.137375,22.1784153,488.804932
2024-03-30 11:00:00,149.792816,22.1784153,441.996429
2024-03-30 11:15:00,154.750443,22.1158695,454.694855
2024-03-30 11:30:00,156.23642,22.1158695,459.578857
2024-03-30 11:45:00,154.533676,22.1784153,488.882874
2024-03-30 12:00:00,155.616638,22.1158695,468.85849
2024-03-30 12:15:00,163.589371,22.1784153,465.92807
2024-03-30 12:30:00,158.364182,22.2409611,484.975677
2024-03-30 12:45:00,154.979233,22.3034916,515.744934
2024-03-30 13:00:00,267.68811,22.4911137,503.423157
2024-03-30 13:15:00,424.545746,22.2409611,473.702148
2024-03-30 13:30:00,434.96344,22.053339,483.693298
2024-03-30 13:45:00,440.319611,21.9907932,480.592346
2024-03-30 14:00:00,439.328613,21.9907932,495.001434
2024-03-30 14:15:00,435.197266,21.9282475,486.92926
2024-03-30 14:30:00,427.903351,21.8762074,503.991791
2024-03-30 14:45:00,442.809204,21.8031712,445.903625
2024-03-30 15:00:00,427.703033,21.8031712,466.904877
2024-03-30 15:15:00,328.710938,21.7406406,493.766876
2024-03-30 15:30:00,234.030182,21.8031712,442.973236
2024-03-30 15:45:00,243.385605,21.9282475,430.763245
2024-03-30 16:00:00,231.445969,21.8657169,428.809631
2024-03-30 16:15:00,240.81076,21.8031712,399.017181
2024-03-30 16:30:00,236.831146,21.8031712,405.64502
2024-03-30 16:45:00,234.013779,21.8031712,402.924377
2024-03-30 17:00:00,235.725647,21.8031712,395.598389
2024-03-30 17:15:00,234.043991,21.9282475,477.112427
2024-03-30 17:30:00,222.78038,21.8031712,492.623383
2024-03-30 17:45:00,223.180298,21.8657169,495.72049
2024-03-30 18:00:00,216.006012,21.8031712,444.926819
2024-03-30 18:15:00,82.7790604,22.4285679,491.813263
2024-03-30 18:30:00,82.7790604,22.5536594,501.40155
2024-03-30 18:45:00,82.7790604,22.6787205,525.024536
2024-03-30 19:00:00,82.7790604,22.6787205,531.337646
2024-03-30 19:15:00,82.7790604,22.6787205,532.838928
2024-03-30 19:30:00,82.7790604,22.6787205,537.722961
2024-03-30 19:45:00,83.4923477,22.803812,462.997681
2024-03-30 20:00:00,84.2672653,22.7412815,562.1297
2024-03-30 20:15:00,83.3501816,22.7412815,581.901917
2024-03-30 20:30:00,83.098938,22.6787205,534.792542
2024-03-30 20:45:00,82.7790604,22.61619,554.817017
2024-03-30 21:00:00,82.7790604,22.61619,544.560547
2024-03-30 21:15:00,82.7790604,22.61619,502.558075
2024-03-30 21:30:00,82.7790604,22.5536594,525.024536
2024-03-30 21:45:00,83.3354111,22.61619,538.699768
2024-03-30 22:00:00,82.7790604,22.61619,579.725403
2024-03-30 22:15:00,82.7790604,22.7412815,612.936646
2024-03-30 22:30:00,84.2913437,22.6787205,443.531708
2024-03-30 22:45:00,82.7790604,22.4911137,483.701935
2024-03-30 23:00:00,82.7790604,22.4285679,557.758606
2024-03-30 23:15:00,82.7790604,22.5536594,448.834045
2024-03-30 23:30:00,87.1960831,22.5536594,448.798004
2024-03-30 23:45:00,86.9369812,22.4285679,544.560547
