Timestamp,ITB_VAV_A42_W3327_01_CO2_TL,ITB_VAV_A42_W3327_01_RT_AV_TL,ITB_VAV_A42_W3327_01_FLW_AV_TL
2024-03-28 21:30:00,536.746155,21.8031712,79.5634918
2024-03-28 21:45:00,475.696075,21.8031712,79.5634918
2024-03-28 22:00:00,534.792542,21.7406406,81.9855423
2024-03-28 22:15:00,432.716858,21.8525982,81.9846268
2024-03-28 22:30:00,556.770569,21.9282475,79.5634918
2024-03-28 22:45:00,582.655762,21.9907932,79.5634918
2024-03-28 23:00:00,578.748596,22.053339,80.2134247
2024-03-28 23:15:00,583.874207,22.053339,82.6279755
2024-03-28 23:30:00,564.585022,22.053339,81.3278503
2024-03-28 23:45:00,490.836487,22.053339,82.6234512
2024-03-29 00:00:00,620.751038,22.053339,81.7190094
2024-03-29 00:15:00,448.862396,22.1784153,82.0233917
2024-03-29 00:30:00,446.880432,21.9907932,82.8977432
2024-03-29 00:45:00,448.113281,21.9282475,80.3474731
2024-03-29 01:00:00,423.989044,21.8031712,79.5634918
2024-03-29 01:15:00,430.763245,21.8031712,82.4608917
2024-03-29 01:30:00,434.647003,21.7406406,79.8323822
2024-03-29 01:45:00,425.879242,21.7406406,80.5098038
2024-03-29 02:00:00,416.599609,21.6780949,79.5634918
2024-03-29 02:15:00,422.948822,21.6780949,80.2839127
2024-03-29 02:30:00,423.774414,21.6155491,82.9698334
2024-03-29 02:45:00,420.773621,21.6155491,80.9432373
2024-03-29 03:00:00,414.645996,21.6155491,83.9403992
2024-03-29 03:15:00,422.54068,21.5530186,79.5634918
2024-03-29 03:30:00,403.515472,21.5530186,79.5634918
2024-03-29 03:45:00,425.879242,21.4904881,79.5634918
2024-03-29 04:00:00,406.831604,21.4904881,79.5634918
2024-03-29 04:15:00,408.795776,21.427927,79.5634918
2024-03-29 04:30:00,410.710632,21.427927,79.5634918
2024-03-29 04:45:00,411.715607,21.3653965,79.5634918
2024-03-29 05:00:00,408.838715,21.3653965,79.5634918
2024-03-29 05:15:00,413.841003,21.3653965,79.5634918
2024-03-29 05:30:00,421.960632,21.302866,79.5634918
2024-03-29 05:45:00,432.716858,21.1777744,79.5634918
2024-03-29 06:00:00,433.621613,21.0526981,79.5634918
2024-03-29 06:15:00,424.915741,21.0526981,79.5634918
2024-03-29 06:30:00,426.878571,21.1152439,79.9174957
2024-03-29 06:45:00,435.647247,21.0526981,79.5634918
2024-03-29 07:00:00,463.974487,21.0363064,79.5634918
2024-03-29 07:15:00,432.799316,21.1777744,655.329529
2024-03-29 07:30:00,437.236389,21.4773693,687.467102
2024-03-29 07:45:00,428.855774,21.5530186,683.361572
2024-03-29 08:00:00,437.600861,21.6780949,688.806458
2024-03-29 08:15:00,427.315063,21.8031712,679.543884
2024-03-29 08:30:00,436.624054,21.8657169,689.82251
2024-03-29 08:45:00,434.670441,21.9907932,712.088013
2024-03-29 09:00:00,455.671631,22.1158695,715.78009
2024-03-29 09:15:00,442.849518,22.1784153,725.561157
2024-03-29 09:30:00,428.809631,22.1784153,705.194702
2024-03-29 09:45:00,435.647247,22.1784153,727.123352
2024-03-29 10:00:00,433.483856,22.3034916,707.611694
2024-03-29 10:15:00,438.587463,22.3660374,448.346313
2024-03-29 10:30:00,453.718048,22.4285679,149.420776
2024-03-29 10:45:00,432.579102,22.4911137,157.022186
2024-03-29 11:00:00,447.857239,22.4911137,155.070816
2024-03-29 11:15:00,448.834045,22.5536594,158.381866
2024-03-29 11:30:00,485.952484,22.4911137,409.355591
2024-03-29 11:45:00,553.84021,22.3034916,599.369507
2024-03-29 12:00:00,509.884125,22.2409611,722.669922
2024-03-29 12:15:00,441.019623,22.1784153,722.905701
2024-03-29 12:30:00,543.549133,22.053339,723.952515
2024-03-29 12:45:00,481.181702,22.053339,726.267456
2024-03-29 13:00:00,439.554443,22.1158695,732.008911
2024-03-29 13:15:00,563.639771,22.053339,722.365845
2024-03-29 13:30:00,553.053589,22.053339,738.137512
2024-03-29 13:45:00,527.954956,22.1784153,730.4021
2024-03-29 14:00:00,463.974487,22.1158695,722.181885
2024-03-29 14:15:00,484.208618,22.053339,739.037537
2024-03-29 14:30:00,462.020874,22.053339,733.218872
2024-03-29 14:45:00,467.881683,21.9282475,723.15271
2024-03-29 15:00:00,473.547119,21.9282475,728.372253
2024-03-29 15:15:00,466.962555,22.2409611,715.138
2024-03-29 15:30:00,452.741241,22.3660374,764.559814
2024-03-29 15:45:00,442.973236,23.8044529,775.356567
2024-03-29 16:00:00,443.000732,24.117136,758.298401
2024-03-29 16:15:00,423.925629,24.117136,766.645569
2024-03-29 16:30:00,446.880432,22.9288883,753.342102
2024-03-29 16:45:00,439.253723,22.8663425,740.954346
2024-03-29 17:00:00,431.740051,22.3034916,752.532349
2024-03-29 17:15:00,504.023315,22.053339,739.36377
2024-03-29 17:30:00,500.604492,22.053339,722.188599
2024-03-29 17:45:00,483.998871,22.053339,731.35675
2024-03-29 18:00:00,497.674072,21.9907932,738.50708
2024-03-29 18:15:00,518.013367,22.61619,79.2148056
2024-03-29 18:30:00,497.751923,22.8663425,81.8255234
2024-03-29 18:45:00,507.930511,22.803812,83.2722778
2024-03-29 19:00:00,488.882874,22.803812,84.9978333
2024-03-29 19:15:00,453.772095,22.6787205,85.5458374
2024-03-29 19:30:00,483.998871,22.61619,84.4006958
2024-03-29 19:45:00,477.649689,22.5536594,84.1273117
2024-03-29 20:00:00,481.900574,22.61619,83.410759
2024-03-29 20:15:00,498.650879,22.6787205,83.2043686
2024-03-29 20:30:00,504.023315,22.6787205,86.2417374
2024-03-29 20:45:00,561.654602,22.61619,83.9252243
2024-03-29 21:00:00,554.42627,22.61619,86.2417374
2024-03-29 21:15:00,556.770569,22.61619,86.2417374
2024-03-29 21:30:00,599.749817,22.61619,86.0311203
2024-03-29 21:45:00,596.819458,22.61619,82.0552902
2024-03-29 22:00:00,631.668091,22.61619,86.2417374
2024-03-29 22:15:00,447.857239,22.5536594,86.2417374
2024-03-29 22:30:00,494.743683,22.61619,83.8858337
2024-03-29 22:45:00,460.350769,22.6787205,85.5856247
2024-03-29 23:00:00,464.951263,22.61619,85.9874496
2024-03-29 23:15:00,446.880432,22.6787205,86.2417374
2024-03-29 23:30:00,504.262665,22.61619,85.5973663
2024-03-29 23:45:00,454.666016,22.6787205,84.3449478
2024-03-30 00:00:00,466.904877,22.5536594,84.2471695
2024-03-30 00:15:00,458.201965,22.61619,85.6646042
2024-03-30 00:30:00,458.508362,22.5536594,82.9057236
2024-03-30 00:45:00,499.627686,22.3660374,81.0362091
2024-03-30 01:00:00,460.49707,22.3660374,80.4401779
2024-03-30 01:15:00,470.755768,22.2409611,86.2417374
2024-03-30 01:30:00,479.603302,22.2409611,84.4453964
2024-03-30 01:45:00,483.998871,22.2409611,83.9252243
2024-03-30 02:00:00,480.167664,22.1784153,84.5555573
2024-03-30 02:15:00,474.719269,22.1784153,85.62323
2024-03-30 02:30:00,475.696075,22.053339,79.5634918
2024-03-30 02:45:00,471.788879,22.053339,86.2417374
2024-03-30 03:00:00,473.742493,21.9282475,85.9088287
2024-03-30 03:15:00,486.92926,21.8657169,79.5634918
2024-03-30 03:30:00,479.603302,21.8657169,84.4744873
2024-03-30 03:45:00,475.696075,21.9282475,80.8199844
2024-03-30 04:00:00,467.881683,21.8821087,85.5248184
2024-03-30 04:15:00,477.649689,21.7406406,81.1802979
2024-03-30 04:30:00,475.696075,21.7406406,80.0217438
2024-03-30 04:45:00,467.881683,21.6780949,82.0842819
2024-03-30 05:00:00,451.764435,21.6780949,79.5634918
2024-03-30 05:15:00,445.754059,21.6155491,82.1169815
2024-03-30 05:30:00,475.849091,21.5530186,79.5634918
2024-03-30 05:45:00,469.835266,21.3653965,79.757515
2024-03-30 06:00:00,470.409302,21.302866,81.2229004
2024-03-30 06:15:00,466.123444,21.2403202,80.8337173
2024-03-30 06:30:00,471.845337,21.1777744,82.2998352
2024-03-30 06:45:00,479.603302,21.2403202,80.9608536
2024-03-30 07:00:00,474.737213,21.2403202,79.8413467
2024-03-30 07:15:00,500.906555,21.302866,652.335999
2024-03-30 07:30:00,476.672882,21.6780949,683.447754
2024-03-30 07:45:00,480.580078,21.9282475,681.431152
2024-03-30 08:00:00,484.653473,22.1158695,680.131287
2024-03-30 08:15:00,488.878998,22.2409611,678.049133
2024-03-30 08:30:00,507.930511,22.3034916,671.362122
2024-03-30 08:45:00,496.624023,22.3660374,410.668213
2024-03-30 09:00:00,487.906067,22.4285679,144.405014
2024-03-30 09:15:00,518.675354,22.5536594,156.790482
2024-03-30 09:30:00,529.747375,22.5536594,153.659943
2024-03-30 09:45:00,511.837708,22.5536594,169.004837
2024-03-30 10:00:00,530.885315,22.4285679,449.222778
2024-03-30 10:15:00,535.222351,22.1784153,517.506958
2024-03-30 10:30:00,564.595642,22.1158695,523.402527
2024-03-30 10:45:00,525.024536,22.1363659,506.177246
2024-03-30 11:00:00,481.79834,22.1784153,530.400208
2024-03-30 11:15:00,542.606934,22.1784153,526.05719
2024-03-30 11:30:00,548.956177,22.053339,521.624451
2024-03-30 11:45:00,535.769348,22.053339,523.844666
2024-03-30 12:00:00,567.026978,22.053339,530.609314
2024-03-30 12:15:00,550.90979,22.1784153,519.813049
2024-03-30 12:30:00,626.611816,22.2409611,523.549622
2024-03-30 12:45:00,623.681458,22.2409611,541.672363
2024-03-30 13:00:00,640.762756,22.2409611,523.264648
2024-03-30 13:15:00,571.911011,22.1784153,539.406921
2024-03-30 13:30:00,563.596375,22.1784153,527.641724
2024-03-30 13:45:00,543.58374,22.053339,536.542053
2024-03-30 14:00:00,556.770569,21.9907932,541.221191
2024-03-30 14:15:00,558.389954,21.9907932,529.836304
2024-03-30 14:30:00,567.993164,21.9907932,534.943542
2024-03-30 14:45:00,522.582581,21.9907932,538.979858
2024-03-30 15:00:00,470.795502,21.8657169,540.958679
2024-03-30 15:15:00,475.696075,21.8031712,530.967285
2024-03-30 15:30:00,464.88739,21.9907932,513.113342
2024-03-30 15:45:00,480.565582,22.1784153,514.952026
2024-03-30 16:00:00,450.787628,22.1784153,554.837891
2024-03-30 16:15:00,452.693787,22.1158695,552.852844
2024-03-30 16:30:00,448.845825,21.9907932,545.341125
2024-03-30 16:45:00,462.020874,22.053339,551.039429
2024-03-30 17:00:00,463.797882,22.053339,552.354858
2024-03-30 17:15:00,453.718048,21.9907932,546.200684
2024-03-30 17:30:00,468.85849,21.8657169,554.88269
2024-03-30 17:45:00,459.578857,21.8031712,546.27478
2024-03-30 18:00:00,468.710663,21.8657169,550.635437
2024-03-30 18:15:00,484.975677,22.4285679,84.6131897
2024-03-30 18:30:00,520.628967,22.5536594,86.2417374
2024-03-30 18:45:00,511.239014,22.6787205,84.1864319
2024-03-30 19:00:00,495.72049,22.6787205,86.2417374
2024-03-30 19:15:00,526.978149,22.6787205,82.272049
2024-03-30 19:30:00,540.895935,22.61619,82.8121643
2024-03-30 19:45:00,441.996429,22.61619,82.6885605
2024-03-30 20:00:00,525.024536,22.4911137,86.2417374
2024-03-30 20:15:00,528.884277,22.5536594,81.0410919
2024-03-30 20:30:00,505.976898,22.5536594,79.8739395
2024-03-30 20:45:00,531.862122,22.4911137,85.8133774
2024-03-30 21:00:00,529.431885,22.5536594,86.2417374
2024-03-30 21:15:00,471.788879,22.5536594,84.3600693
2024-03-30 21:30:00,520.628967,22.5536594,83.870903
2024-03-30 21:45:00,534.792542,22.5536594,79.9479141
2024-03-30 22:00:00,536.879822,22.5536594,85.3586884
2024-03-30 22:15:00,505.000122,22.61619,85.9256134
2024-03-30 22:30:00,504.023315,22.6787205,85.2451859
2024-03-30 22:45:00,524.568115,22.5536594,85.448761
2024-03-30 23:00:00,578.281067,22.5536594,83.3884888
2024-03-30 23:15:00,462.997681,22.4911137,86.2417374
2024-03-30 23:30:00,464.076599,22.4911137,86.2417374
2024-03-30 23:45:00,592.912231,22.4911137,80.9432373
